seed,scenario,n_players,game_length,terminated_by_cap,n_winners,winner_ids,gini_final,hhi_final,n_bankruptcies,first_bankruptcy_turn,social_mobility,capital_formation,wealth_min,wealth_max,wealth_mean,wealth_sd,rent_burden_mean
200360,Baseline,8,200,TRUE,8,"1,2,3,4,5,6,7,8",0.142961876832845,0.165816326530612,0,,32,24,1056,2764,2131.25,602.225100297697,0.00857471264367816
200361,Baseline,8,200,TRUE,8,"1,2,3,4,5,6,7,8",0.22,0.145408163265306,0,,10,22,1046,3475,1937.5,829.217014503958,0.00948717948717949
200362,Baseline,8,200,TRUE,7,"1,2,4,5,6,7,8",0.332157343248268,0.1808,1,178,20,43,0,2464,1479.25,956.925993555853,0.00815384615384615
200363,Baseline,8,200,TRUE,6,"2,3,4,5,6,8",0.393335393489905,0.196159122085048,3,126,19,58,0,2282,1213.5,917.083108868236,0.00917133956386293
200364,Baseline,8,200,TRUE,8,"1,2,3,4,5,6,7,8",0.151020217147136,0.173469387755102,0,,14,51,948,2320,1669.375,476.893500390062,0.00916363636363636
200365,Baseline,8,200,TRUE,7,"1,2,3,4,5,7,8",0.348169263189584,0.239795918367347,1,85,18,48,0,3080,1660.875,1105.57010987867,0.00955216284987277
200366,Baseline,8,200,TRUE,5,"1,3,5,6,7",0.541135111626558,0.20414201183432,3,97,19,67,0,2621,862.25,925.697227576521,0.0101437908496732
200367,Baseline,8,200,TRUE,7,"1,2,3,4,5,6,7",0.335566478139869,0.178571428571429,1,135,22,61,0,2765,1392.375,898.87118694187,0.0114209245742092
200368,Baseline,8,200,TRUE,8,"1,2,3,4,5,6,7,8",0.184436913451512,0.150510204081633,0,,18,49,943,2670,1798.125,651.841443801438,0.00906361323155216
200369,Baseline,8,200,TRUE,7,"1,2,3,4,5,6,8",0.209136231234595,0.196159122085048,1,134,22,29,0,2382,1673.625,752.890608161068,0.00806606606606607
200370,Baseline,8,200,TRUE,8,"1,2,3,4,5,6,7,8",0.220144927536232,0.155612244897959,0,,21,34,642,2967,1725,728.455116766199,0.00971509971509971
200371,Baseline,8,200,TRUE,7,"1,2,3,4,5,6,7",0.303367396202124,0.176020408163265,1,79,6,51,0,2413,1553.5,933.010794609121,0.00893963254593176
200372,Baseline,8,200,TRUE,7,"1,2,3,4,5,7,8",0.231712008370776,0.1776,1,181,15,22,0,2863,2030.875,969.378363031838,0.00960109289617486
200373,Baseline,8,200,TRUE,8,"1,2,3,4,5,6,7,8",0.247536057692308,0.153061224489796,0,,7,61,482,2660,1560,729.758472764399,0.00766060606060606
200374,Baseline,8,200,TRUE,7,"1,2,4,5,6,7,8",0.276576031832722,0.179584120982987,1,186,26,35,0,2509,1602.125,879.182483495727,0.00965476190476191
200375,Baseline,8,200,TRUE,8,"1,2,3,4,5,6,7,8",0.174417419166909,0.201530612244898,0,,11,35,1298,2972,2145.625,715.238808770489,0.00928717948717949
200376,Baseline,8,200,TRUE,7,"2,3,4,5,6,7,8",0.245414201183432,0.155612244897959,1,48,28,28,0,2604,1795.625,889.290879216212,0.00961748633879781
200377,Baseline,8,200,TRUE,8,"1,2,3,4,5,6,7,8",0.197628921745402,0.133058984910837,0,,22,47,622,2380,1733.125,668.280830083538,0.00742118863049096
200378,Baseline,8,200,TRUE,8,"1,2,3,4,5,6,7,8",0.193979377839916,0.198979591836735,0,,12,40,990,2637,1788.125,657.640900166214,0.00849206349206349
200379,Baseline,8,200,TRUE,8,"1,2,3,4,5,6,7,8",0.17023562023562,0.163265306122449,0,,9,45,1207,2687,1803.75,603.54234080374,0.00773934837092732
200380,Baseline,8,200,TRUE,8,"1,2,3,4,5,6,7,8",0.21874305812662,0.160714285714286,0,,15,47,849,2555,1688.125,715.167200730011,0.0074
200381,Baseline,8,200,TRUE,7,"1,2,3,4,6,7,8",0.210906559405941,0.174211248285322,2,116,13,16,0,2803,2020,942.751898888113,0.00689075630252101
200382,Baseline,8,200,TRUE,7,"1,2,3,4,5,6,8",0.296188026192703,0.165816326530612,1,142,14,49,0,2428,1469.875,832.681286567676,0.00724681933842239
200383,Baseline,8,200,TRUE,7,"2,3,4,5,6,7,8",0.238088554532525,0.229591836734694,1,104,11,47,0,2392,1669.875,826.549529671392,0.00922469135802469
200384,Baseline,8,200,TRUE,8,"1,2,3,4,5,6,7,8",0.201782449725777,0.14030612244898,0,,16,42,908,2592,1709.375,657.946358538662,0.00978125
200385,Baseline,8,200,TRUE,8,"1,2,3,4,5,6,7,8",0.189551671732523,0.158163265306122,0,,24,54,777,2377,1645,604.394147650592,0.00846612466124661
200386,Baseline,8,200,TRUE,8,"1,2,3,4,5,6,7,8",0.191343308122328,0.165816326530612,0,,19,34,1059,2881,1900.625,689.048606516882,0.00808333333333333
200387,Baseline,8,200,TRUE,8,"1,2,3,4,5,6,7,8",0.201078028747433,0.160714285714286,0,,12,37,857,2763,1826.25,698.876598549415,0.00861375661375661
200388,Baseline,8,200,TRUE,7,"1,2,4,5,6,7,8",0.330497776772929,0.165680473372781,1,154,12,35,0,3153,1658.625,1048.96819201401,0.0100116959064327
200389,Baseline,8,200,TRUE,8,"1,2,3,4,5,6,7,8",0.188740839440373,0.137755102040816,0,,26,37,758,2518,1876.25,701.111922999052,0.0083010752688172
200390,Baseline,8,200,TRUE,8,"1,2,3,4,5,6,7,8",0.182215836526181,0.150510204081633,0,,21,19,949,3042,1957.5,684.814260532425,0.00904545454545454
200391,Baseline,8,200,TRUE,6,"1,2,3,5,7,8",0.418642151114089,0.214285714285714,2,117,18,46,0,3300,1492.25,1185.13685165168,0.00836612021857924
200392,Baseline,8,200,TRUE,8,"1,2,3,4,5,6,7,8",0.233339350180505,0.160714285714286,0,,17,31,757,2725,1731.25,790.948390947764,0.015171875
200393,Baseline,8,200,TRUE,7,"1,2,4,5,6,7,8",0.191380048522906,0.201646090534979,1,106,34,31,0,2299,1751.75,765.02320226252,0.00937777777777778
200394,Baseline,8,200,TRUE,8,"1,2,3,4,5,6,7,8",0.209142988084326,0.181122448979592,0,,18,65,740,2200,1363.75,556.279926963806,0.00935135135135135
200395,Baseline,8,200,TRUE,7,"2,3,4,5,6,7,8",0.200770491803279,0.204389574759945,2,176,25,19,0,2624,1906.25,846.113087679689,0.00855466666666667
200396,Baseline,8,200,TRUE,8,"1,2,3,4,5,6,7,8",0.11394086201136,0.196428571428571,0,,26,29,1336,2379,1870.625,409.931331357548,0.00853939393939394
200397,Baseline,8,200,TRUE,8,"1,2,3,4,5,6,7,8",0.228123823861498,0.155612244897959,0,,18,51,647,2601,1660.625,712.987865554928,0.00977952755905512
200398,Baseline,8,200,TRUE,8,"1,2,3,4,5,6,7,8",0.153984296692282,0.145408163265306,0,,8,26,1187,2654,1870.625,544.08007223202,0.00747619047619048
200399,Baseline,8,200,TRUE,8,"1,2,3,4,5,6,7,8",0.0874339446689463,0.145408163265306,0,,28,19,1568,2487,2010.625,330.186932985371,0.00821818181818182
200400,Baseline,8,200,TRUE,5,"1,2,4,5,6",0.472398638349761,0.232,3,90,20,55,0,2528,1230.125,1131.78839989764,0.00904290429042904
200401,Baseline,8,200,TRUE,8,"1,2,3,4,5,6,7,8",0.18074891236793,0.150510204081633,0,,26,20,976,2776,2011.25,694.805162823157,0.00982089552238806
200402,Baseline,8,200,TRUE,8,"1,2,3,4,5,6,7,8",0.193283852280956,0.176020408163265,0,,8,47,852,2419,1726.25,636.983908744954,0.00804761904761905
200403,Baseline,8,200,TRUE,8,"1,2,3,4,5,6,7,8",0.197887433738697,0.160714285714286,0,,15,29,956,3067,2004.375,747.136234947435,0.00970992366412214
200404,Baseline,8,200,TRUE,7,"1,3,4,5,6,7,8",0.294035087719298,0.153061224489796,1,97,15,54,0,2406,1425,804.301649169727,0.00739130434782609
200405,Baseline,8,200,TRUE,8,"1,2,3,4,5,6,7,8",0.170420831989681,0.13265306122449,0,,28,19,607,2672,1938.125,678.71758012551,0.00899728997289973
200406,Baseline,8,200,TRUE,6,"2,4,5,6,7,8",0.448833109469443,0.252551020408163,2,98,24,53,0,3829,1489,1295.99228392765,0.00807017543859649
200407,Baseline,8,200,TRUE,8,"1,2,3,4,5,6,7,8",0.178464163822526,0.173469387755102,0,,16,33,1074,2731,1831.25,634.261268833954,0.00904761904761905
200408,Baseline,8,200,TRUE,8,"1,2,3,4,5,6,7,8",0.195282856157296,0.176020408163265,0,,18,40,723,2488,1811.875,687.203949244431,0.00942786069651741
200409,Baseline,8,200,TRUE,8,"1,2,3,4,5,6,7,8",0.139895797745132,0.173469387755102,0,,14,29,804,2544,1829.375,517.317514408981,0.00898830409356725
200410,Baseline,8,200,TRUE,8,"1,2,3,4,5,6,7,8",0.256200955305357,0.147959183673469,0,,23,36,679,3183,1831.875,894.631039271817,0.0111318944844125
200411,Baseline,8,200,TRUE,8,"1,2,3,4,5,6,7,8",0.140638332786347,0.160714285714286,0,,18,38,1244,2499,1904.375,510.284776934829,0.00795238095238095
200412,Baseline,8,200,TRUE,8,"1,2,3,4,5,6,7,8",0.218208475217556,0.150510204081633,0,,23,40,591,2591,1651.875,706.519120659266,0.00852631578947368
200413,Baseline,8,200,TRUE,8,"1,2,3,4,5,6,7,8",0.204533243787777,0.14030612244898,0,,28,23,1002,3022,1861.25,736.766051257599,0.00808785529715762
200414,Baseline,8,200,TRUE,8,"1,2,3,4,5,6,7,8",0.160538461538462,0.163265306122449,0,,25,34,741,2701,1828.125,576.338550680067,0.0091864406779661
200415,Baseline,8,200,TRUE,7,"1,2,3,4,5,7,8",0.232504278592157,0.237311385459534,1,117,12,31,0,2361,1679.875,814.090980787774,0.0119206349206349
200416,Baseline,8,200,TRUE,7,"1,3,4,5,6,7,8",0.303230327358295,0.211734693877551,1,185,14,41,0,3658,1806.125,1089.81458940763,0.0101333333333333
200417,Baseline,8,200,TRUE,8,"1,2,3,4,5,6,7,8",0.199146185764443,0.186224489795918,0,,16,34,982,3037,1958.125,742.393895737682,0.010592039800995
200418,Baseline,8,200,TRUE,8,"1,2,3,4,5,6,7,8",0.268014821822769,0.165816326530612,0,,7,34,696,3888,1981.875,1034.51899623517,0.015254593175853
200419,Baseline,8,200,TRUE,8,"1,2,3,4,5,6,7,8",0.130539499036609,0.150510204081633,0,,26,17,1138,2588,1946.25,494.678467000825,0.00850595238095238
200420,Baseline,8,200,TRUE,6,"1,2,3,5,6,7",0.412047841306884,0.255102040816327,2,147,5,56,0,2561,1285.5,1017.79776267895,0.0107777777777778
200421,Baseline,8,200,TRUE,8,"1,2,3,4,5,6,7,8",0.199524600060368,0.163265306122449,0,,31,25,1018,3623,2070.625,821.258605086468,0.00961975308641975
200422,Baseline,8,200,TRUE,8,"1,2,3,4,5,6,7,8",0.238704945515507,0.160714285714286,0,,13,73,715,2373,1491.25,680.835988221204,0.00811548556430446
200423,Baseline,8,200,TRUE,8,"1,2,3,4,5,6,7,8",0.164969959946595,0.137755102040816,0,,15,27,905,2730,1872.5,591.884399910272,0.00883720930232558
200424,Baseline,8,200,TRUE,7,"1,3,4,5,6,7,8",0.271576082439957,0.1808,1,153,23,58,0,2227,1504.125,811.028348544524,0.00936134453781513
200425,Baseline,8,200,TRUE,8,"1,2,3,4,5,6,7,8",0.170792597765363,0.14030612244898,0,,17,31,755,2848,1790,621.222757379118,0.0103482587064677
200426,Baseline,8,200,TRUE,8,"1,2,3,4,5,6,7,8",0.247121650977552,0.147959183673469,0,,21,53,883,2880,1726.25,824.414727462545,0.00994724220623501
200427,Baseline,8,200,TRUE,8,"1,2,3,4,5,6,7,8",0.258493282149712,0.153061224489796,0,,13,52,358,2494,1628.125,818.156366036294,0.00962393162393162
200428,Baseline,8,200,TRUE,8,"1,2,3,4,5,6,7,8",0.172956505436821,0.168367346938776,0,,25,41,1112,2490,1666.875,558.944780686915,0.00932291666666667
200429,Baseline,8,200,TRUE,8,"1,2,3,4,5,6,7,8",0.159955141476881,0.158163265306122,0,,19,30,952,2696,1811.25,551.723468518683,0.00918380062305296
200430,Baseline,8,200,TRUE,7,"1,2,3,4,5,7,8",0.274191894330954,0.174211248285322,1,133,22,46,0,2467,1523.625,813.720895902626,0.00980327868852459
200431,Baseline,8,200,TRUE,8,"1,2,3,4,5,6,7,8",0.154637924598731,0.214285714285714,0,,10,55,988,2202,1674.375,506.619873700758,0.00914611872146119
200432,Baseline,8,200,TRUE,7,"1,2,3,4,5,6,7",0.261493534328785,0.227040816326531,1,175,24,47,0,2598,1749.625,905.076466777413,0.00813740458015267
200433,Baseline,8,200,TRUE,7,"2,3,4,5,6,7,8",0.24200258212595,0.153846153846154,1,88,17,33,0,2521,1742.75,877.729823383678,0.0079031339031339
200434,Baseline,8,200,TRUE,7,"1,2,3,4,6,7,8",0.327939958592133,0.174211248285322,1,164,12,44,0,2967,1509.375,941.065799657874,0.00827039627039627
200435,Baseline,8,200,TRUE,8,"1,2,3,4,5,6,7,8",0.220778574273198,0.163265306122449,0,,23,54,625,2434,1569.375,655.186546499763,0.00995480225988701
200436,Baseline,8,200,TRUE,8,"1,2,3,4,5,6,7,8",0.155685185185185,0.168367346938776,0,,20,31,912,2263,1687.5,513.787337885461,0.00886486486486487
200437,Baseline,8,200,TRUE,7,"1,2,3,4,5,6,7",0.295407209045312,0.170918367346939,1,95,22,57,0,2313,1470.375,849.225855453912,0.0088
200438,Baseline,8,200,TRUE,7,"1,2,3,5,6,7,8",0.226024173507041,0.229591836734694,1,91,28,31,0,2331,1659.875,808.479425924282,0.00918157181571816
200439,Baseline,8,200,TRUE,8,"1,2,3,4,5,6,7,8",0.206138392857143,0.147959183673469,0,,7,23,858,2895,1960,767.85173420022,0.00716949152542373
200440,Baseline,8,200,TRUE,8,"1,2,3,4,5,6,7,8",0.242399741267788,0.137755102040816,0,,19,66,735,2701,1449.375,708.364502115361,0.00747869674185464
200441,Baseline,8,200,TRUE,8,"1,2,3,4,5,6,7,8",0.225519570488396,0.142857142857143,0,,19,35,872,2879,1804.375,765.04545849997,0.00891338582677165
200442,Baseline,8,200,TRUE,7,"1,3,4,5,6,7,8",0.32946973903387,0.168724279835391,1,153,16,68,0,2459,1350.75,844.366499639988,0.00786363636363636
200443,Baseline,8,200,TRUE,8,"1,2,3,4,5,6,7,8",0.193037735849057,0.153061224489796,0,,24,39,606,2243,1656.25,624.191991984151,0.00759349593495935
200444,Baseline,8,200,TRUE,8,"1,2,3,4,5,6,7,8",0.189771460423634,0.135204081632653,0,,18,43,960,2558,1681.875,609.384569521931,0.00743333333333333
200445,Baseline,8,200,TRUE,8,"1,2,3,4,5,6,7,8",0.20819898175647,0.153061224489796,0,,19,52,951,2907,1473.125,653.2491184183,0.0105873015873016
200446,Baseline,8,200,TRUE,7,"1,2,3,4,5,6,8",0.262957637817366,0.169421487603306,1,182,17,30,0,2763,1782.25,968.534054272597,0.00920218579234973
200447,Baseline,8,200,TRUE,7,"1,2,3,4,5,7,8",0.264386321371995,0.174211248285322,1,133,28,17,0,2778,1814.875,950.154940372509,0.00891145833333333
200448,Baseline,8,200,TRUE,8,"1,2,3,4,5,6,7,8",0.165387722132472,0.153061224489796,0,,19,31,1110,2969,1934.375,608.803730394991,0.0091536231884058
200449,Baseline,8,200,TRUE,8,"1,2,3,4,5,6,7,8",0.129209183673469,0.168367346938776,0,,16,30,1318,2537,1960,489.032864802707,0.0139080459770115
200450,Baseline,8,200,TRUE,7,"1,2,3,4,6,7,8",0.233165279932309,0.153061224489796,1,140,22,28,0,2500,1772.75,858.139474178211,0.00744270833333333
200451,Baseline,8,200,TRUE,7,"1,2,4,5,6,7,8",0.309436801375752,0.191326530612245,1,98,19,34,0,3262,1599.125,978.664459863543,0.0139230769230769
200452,Baseline,8,200,TRUE,6,"2,4,5,6,7,8",0.390809839690437,0.214285714285714,2,106,18,76,0,2304,1130.625,844.870393695303,0.0079937106918239
200453,Baseline,8,200,TRUE,8,"1,2,3,4,5,6,7,8",0.213181818181818,0.155006858710562,0,,16,65,579,2332,1546.875,624.86854331817,0.00776344086021505
200454,Baseline,8,200,TRUE,8,"1,2,3,4,5,6,7,8",0.184182722187694,0.163265306122449,0,,20,17,913,2962,2011.25,717.668397361503,0.00812073490813648
200455,Baseline,8,200,TRUE,8,"1,2,3,4,5,6,7,8",0.128397269180754,0.14030612244898,0,,36,24,1044,2599,1922.5,479.59179070777,0.00777272727272727
200456,Baseline,8,200,TRUE,6,"1,2,3,5,6,8",0.320126368319382,0.214876033057851,2,102,7,30,0,2774,1553,1017.83369396549,0.00996437659033079
200457,Baseline,8,200,TRUE,8,"1,2,3,4,5,6,7,8",0.201951347567378,0.163265306122449,0,,21,50,808,2781,1785.625,677.238708179873,0.00752311435523114
200458,Baseline,8,200,TRUE,7,"1,2,4,5,6,7,8",0.314799957210098,0.1648,1,178,12,67,0,2296,1168.5,709.044427380965,0.00855191256830601
200459,Baseline,8,200,TRUE,7,"1,2,3,4,6,7,8",0.334241172051089,0.1904,1,180,17,52,0,2621,1497.375,963.322811567189,0.0104376590330789
200460,Baseline,8,200,TRUE,8,"1,2,3,4,5,6,7,8",0.251814756049187,0.158163265306122,0,,18,53,638,2589,1575.625,751.850467180809,0.00854780361757106
200461,Baseline,8,200,TRUE,8,"1,2,3,4,5,6,7,8",0.182563942607611,0.13265306122449,0,,23,29,892,2707,2003.75,730.28541387206,0.00864233576642336
200462,Baseline,8,200,TRUE,8,"1,2,3,4,5,6,7,8",0.183444216990788,0.168367346938776,0,,21,31,895,2536,1831.875,651.695905750089,0.00755752212389381
200463,Baseline,8,200,TRUE,7,"1,2,3,4,6,7,8",0.274270281871512,0.196428571428571,1,148,26,34,0,3490,1747.25,976.585999431548,0.00993846153846154
200464,Baseline,8,200,TRUE,8,"1,2,3,4,5,6,7,8",0.120729013254786,0.211734693877551,0,,22,37,1086,2140,1697.5,404.892931173521,0.0104501424501425
200465,Baseline,8,200,TRUE,6,"1,2,3,4,5,6",0.35973784139039,0.2416,2,150,26,30,0,3334,1711.75,1193.21627185878,0.00881066666666667
200466,Baseline,8,200,TRUE,8,"1,2,3,4,5,6,7,8",0.196810471976401,0.198979591836735,0,,21,44,822,2506,1695,635.269571576845,0.00763157894736842
200467,Baseline,8,200,TRUE,7,"1,3,4,5,6,7,8",0.372950984331057,0.187928669410151,1,169,16,55,0,3798,1555.625,1148.26725827595,0.0107150537634409
200468,Baseline,8,200,TRUE,7,"1,2,4,5,6,7,8",0.360716244629308,0.204081632653061,1,66,15,54,0,2908,1367.375,944.348594459241,0.0091976401179941
200469,Baseline,8,200,TRUE,7,"1,2,3,4,5,6,7",0.280169447789437,0.165816326530612,1,143,20,52,0,2303,1453.25,784.661665032407,0.00748459383753501
200470,Baseline,8,200,TRUE,8,"1,2,3,4,5,6,7,8",0.178277591973244,0.147959183673469,0,,32,22,729,2712,1868.75,642.933622434807,0.00853333333333333
200471,Baseline,8,200,TRUE,7,"1,2,3,4,6,7,8",0.240228966986156,0.188775510204082,1,116,11,28,0,2532,1760.625,863.538226054379,0.00966951566951567
200472,Baseline,8,200,TRUE,8,"1,2,3,4,5,6,7,8",0.175716170373162,0.137755102040816,0,,12,43,809,2278,1658.125,551.651918591528,0.00839420289855073
200473,Baseline,8,200,TRUE,7,"1,2,3,4,5,7,8",0.337132978330005,0.164461247637051,1,197,15,39,0,3662,1690.125,1109.06014747366,0.0123931623931624
200474,Baseline,8,200,TRUE,8,"1,2,3,4,5,6,7,8",0.168247232472325,0.137755102040816,0,,28,58,946,2661,1693.75,543.475521856452,0.00868686868686869
200475,Baseline,8,200,TRUE,8,"1,2,3,4,5,6,7,8",0.238106088224572,0.163265306122449,0,,23,39,614,2617,1714.375,804.211581523882,0.00773118279569893
200476,Baseline,8,200,TRUE,8,"1,2,3,4,5,6,7,8",0.218318348998774,0.176020408163265,0,,24,38,849,2628,1529.375,641.550563089146,0.00826666666666667
200477,Baseline,8,200,TRUE,8,"1,2,3,4,5,6,7,8",0.150836369658828,0.147959183673469,0,,22,29,1153,2908,1886.875,548.906298925418,0.00965866666666667
200478,Baseline,8,200,TRUE,8,"1,2,3,4,5,6,7,8",0.191787941787942,0.178571428571429,0,,20,33,1016,2744,1803.75,671.232714595212,0.00748717948717949
200479,Baseline,8,200,TRUE,8,"1,2,3,4,5,6,7,8",0.152394388906804,0.149519890260631,0,,12,23,789,2417,1938.125,604.935282843191,0.00982777777777778
200480,Baseline,8,200,TRUE,8,"1,2,3,4,5,6,7,8",0.242464299498263,0.165816326530612,0,,14,52,655,2692,1619.375,741.066786560332,0.0100606060606061
200481,Baseline,8,200,TRUE,7,"1,2,3,4,6,7,8",0.310357142857143,0.145408163265306,1,116,22,36,0,2976,1662.5,1004.15565099668,0.0114702380952381
200482,Baseline,8,200,TRUE,8,"1,2,3,4,5,6,7,8",0.18346717877095,0.14030612244898,0,,9,39,777,2624,1790,629.778645920249,0.00802777777777778
200483,Baseline,8,200,TRUE,8,"1,2,3,4,5,6,7,8",0.159452853989278,0.137755102040816,0,,19,27,945,2650,1981.875,604.769008441594,0.00701866666666667
200484,Baseline,8,200,TRUE,7,"1,2,3,4,5,7,8",0.297672110270432,0.155612244897959,1,125,20,36,0,2712,1668.625,957.067983478708,0.00864021164021164
200485,Baseline,8,200,TRUE,8,"1,2,3,4,5,6,7,8",0.206034482758621,0.147959183673469,0,,20,36,614,2552,1794.375,735.871094592757,0.00797814207650273
