seed,scenario,n_players,game_length,terminated_by_cap,n_winners,winner_ids,gini_final,hhi_final,n_bankruptcies,first_bankruptcy_turn,social_mobility,capital_formation,wealth_min,wealth_max,wealth_mean,wealth_sd,rent_burden_mean
194683,Democratic_Socialism,4,200,TRUE,4,"1,2,3,4",0.0465021446263518,0.26530612244898,0,,6,174,3637,4595,4138.25,400.780384583211,0.0113809523809524
194684,Democratic_Socialism,4,200,TRUE,4,"1,2,3,4",0.0353736089030208,0.252551020408163,0,,12,142,3648,4339,3931.25,297.653461819837,0.00916151202749141
194685,Democratic_Socialism,4,200,TRUE,4,"1,2,3,4",0.0877701403856235,0.25765306122449,0,,6,91,3729,5659,4291.75,919.738142081756,0.0122276422764228
194686,Democratic_Socialism,4,200,TRUE,4,"1,2,3,4",0.0371308144823821,0.25,0,,10,161,3657,4456,4122.25,335.581460552675,0.0121381381381381
194687,Democratic_Socialism,4,200,TRUE,4,"1,2,3,4",0.0343317097855651,0.280612244897959,0,,12,197,3602,4205,3952.25,292.593432371041,0.00920962199312715
194688,Democratic_Socialism,4,200,TRUE,4,"1,2,3,4",0.0225790871770104,0.295918367346939,0,,7,212,3897,4383,4141,199.017587162542,0.00842553191489362
194689,Democratic_Socialism,4,200,TRUE,4,"1,2,3,4",0.0391094689378757,0.272959183673469,0,,8,217,3528,4276,3992,338.826405897376,0.00748666666666667
194690,Democratic_Socialism,4,200,TRUE,4,"1,2,3,4",0.0210709568975866,0.262755102040816,0,,18,110,3995,4381,4164.5,188.825316099299,0.01
194691,Democratic_Socialism,4,200,TRUE,4,"1,2,3,4",0.084340850964892,0.25765306122449,0,,8,241,3427,5360,4301,796.342053810212,0.0127228070175439
194692,Democratic_Socialism,4,200,TRUE,4,"1,2,3,4",0.0486944558281131,0.308673469387755,0,,2,134,3825,4689,4270.25,463.343914747279,0.00954716981132075
194693,Democratic_Socialism,4,200,TRUE,4,"1,2,3,4",0.0489052146355518,0.278061224489796,0,,14,221,3877,4926,4338.75,445.983090112918,0.00721367521367521
194694,Democratic_Socialism,4,200,TRUE,4,"1,2,3,4",0.0792526897353882,0.295918367346939,0,,20,207,3632,5391,4298.75,762.283575843006,0.0129685534591195
194695,Democratic_Socialism,4,200,TRUE,4,"1,2,3,4",0.0479507948981441,0.329081632653061,0,,8,170,3765,4698,4135.75,424.992058749337,0.0110125786163522
194696,Democratic_Socialism,4,200,TRUE,4,"1,2,3,4",0.0728868809333181,0.303571428571429,0,,8,185,3792,5472,4371.5,749.293667396169,0.0123663663663664
194697,Democratic_Socialism,4,200,TRUE,4,"1,2,3,4",0.0560945056225601,0.25765306122449,0,,14,156,3759,4789,4290.75,523.173887600162,0.00812592592592593
194698,Democratic_Socialism,4,200,TRUE,4,"1,2,3,4",0.0683366194658541,0.26530612244898,0,,10,204,3403,4785,4184.25,599.878529370739,0.011085910652921
194699,Democratic_Socialism,4,200,TRUE,4,"1,2,3,4",0.0584183823963187,0.298469387755102,0,,19,259,3736,5016,4237.75,548.626390785812,0.0112695652173913
194700,Democratic_Socialism,4,200,TRUE,4,"1,2,3,4",0.0549443833272216,0.283163265306122,0,,20,138,3454,4537,4090.5,477.056600415506,0.0105079365079365
194701,Democratic_Socialism,4,200,TRUE,4,"1,2,3,4",0.0259280411193603,0.298469387755102,0,,18,179,4111,4657,4377.5,234.569819030497,0.00976507936507937
194702,Democratic_Socialism,4,200,TRUE,4,"1,2,3,4",0.106419338801889,0.275510204081633,0,,15,118,3235,5516,4023,1016.28900089164,0.0126472491909385
194703,Democratic_Socialism,4,200,TRUE,4,"1,2,3,4",0.0416887397727941,0.283163265306122,0,,12,90,3922,4839,4247.25,406.131649427457,0.00972390572390572
194704,Democratic_Socialism,4,200,TRUE,4,"1,2,3,4",0.0523703341682449,0.283163265306122,0,,8,153,3641,4564,4092.25,463.38779655921,0.0100691823899371
194705,Democratic_Socialism,4,200,TRUE,4,"1,2,3,4",0.0701788843899196,0.313775510204082,0,,10,227,3590,4940,4136.75,620.22972894458,0.00875333333333333
194706,Democratic_Socialism,4,200,TRUE,4,"1,2,3,4",0.0404671060238178,0.349489795918367,0,,8,223,4032,4881,4324.5,392.471230368121,0.00990825688073394
194707,Democratic_Socialism,4,200,TRUE,4,"1,2,3,4",0.0259054473114504,0.329081632653061,0,,8,127,4085,4665,4272.75,264.890386134844,0.0087843137254902
194708,Democratic_Socialism,4,200,TRUE,4,"1,2,3,4",0.0216705021537735,0.272959183673469,0,,12,178,4002,4447,4236.75,190.254872911751,0.00799339933993399
194709,Democratic_Socialism,4,200,TRUE,4,"1,2,3,4",0.0451141018139263,0.344387755102041,0,,8,230,3788,4649,4272.5,411.430431543414,0.00798653198653199
194710,Democratic_Socialism,4,200,TRUE,4,"1,2,3,4",0.0886146353195838,0.293367346938775,0,,12,141,3406,5203,4157.75,780.545695864972,0.0100409356725146
194711,Democratic_Socialism,4,200,TRUE,4,"1,2,3,4",0.0617865040941965,0.298469387755102,0,,14,163,3617,4868,4182.75,538.436857950865,0.0123594202898551
194712,Democratic_Socialism,4,200,TRUE,4,"1,2,3,4",0.122087536129299,0.301020408163265,0,,16,156,3433,6142,4238.25,1276.40050532738,0.0124654088050314
194713,Democratic_Socialism,4,200,TRUE,4,"1,2,3,4",0.0465748459586808,0.344387755102041,0,,20,154,3712,4607,4138.5,400.781320256654,0.0116190476190476
194714,Democratic_Socialism,4,200,TRUE,4,"1,2,3,4",0.0350029291154073,0.283163265306122,0,,16,175,3981,4615,4267.5,328.517376506429,0.0092012012012012
194715,Democratic_Socialism,4,200,TRUE,4,"1,2,3,4",0.0468559387823002,0.267857142857143,0,,24,103,4045,5154,4508.5,465.284500780616,0.0103918128654971
194716,Democratic_Socialism,4,200,TRUE,4,"1,2,3,4",0.0511419449901769,0.303571428571429,0,,4,144,3738,4804,4072,495.163272736041,0.0125614035087719
194717,Democratic_Socialism,4,200,TRUE,4,"1,2,3,4",0.0336401828740887,0.334183673469388,0,,12,192,3761,4480,4046.5,305.834922793327,0.0107438596491228
194718,Democratic_Socialism,4,200,TRUE,4,"1,2,3,4",0.0303895034125676,0.303571428571429,0,,16,221,3982,4637,4249,279.436337412776,0.00875471698113208
194719,Democratic_Socialism,4,200,TRUE,4,"1,2,3,4",0.0497269285669957,0.262755102040816,0,,10,137,3534,4593,4028.25,434.397187682732,0.0117263157894737
194720,Democratic_Socialism,4,200,TRUE,4,"1,2,3,4",0.0726313144006032,0.313775510204082,0,,16,174,3317,4706,3979,598.138779883064,0.0130619469026549
194721,Democratic_Socialism,4,200,TRUE,4,"1,2,3,4",0.0376039532361094,0.418367346938776,0,,12,204,3760,4520,4148.5,322.705748321904,0.0111393939393939
194722,Democratic_Socialism,4,200,TRUE,4,"1,2,3,4",0.0166584554748122,0.275510204081633,0,,14,97,3804,4155,4059.5,170.900555879728,0.00865319865319865
194723,Democratic_Socialism,4,200,TRUE,4,"1,2,3,4",0.0445072697899838,0.294924554183813,0,,16,157,3328,4148,3868.75,386.477575891107,0.00827062706270627
194724,Democratic_Socialism,4,200,TRUE,4,"1,2,3,4",0.0410608979973142,0.298469387755102,0,,2,135,3769,4630,4281.75,376.018948990606,0.0127249190938511
194725,Democratic_Socialism,4,200,TRUE,4,"1,2,3,4",0.0686212159755788,0.25765306122449,0,,10,191,3336,4641,3931,561.289586577196,0.0110793650793651
194726,Democratic_Socialism,4,200,TRUE,4,"1,2,3,4",0.0402221423866835,0.262755102040816,0,,14,188,3613,4504,4175.25,387.969393122705,0.0104525993883792
194727,Democratic_Socialism,4,200,TRUE,4,"1,2,3,4",0.0425333333333333,0.301020408163265,0,,6,175,3921,4846,4218.75,424.653093712974,0.0124983164983165
194728,Democratic_Socialism,4,200,TRUE,4,"1,2,3,4",0.0705356612625452,0.283163265306122,0,,6,169,3498,4948,4209.75,614.370341623574,0.0099748427672956
194729,Democratic_Socialism,4,200,TRUE,4,"1,2,3,4",0.0367409708264814,0.323979591836735,0,,20,186,3770,4478,4104.75,312.982827004933,0.0102916666666667
194730,Democratic_Socialism,4,200,TRUE,4,"1,2,3,4",0.0777287591781328,0.308673469387755,0,,10,136,3382,4932,4051.75,663.631612166469,0.0112048929663609
194731,Democratic_Socialism,4,200,TRUE,4,"1,2,3,4",0.0402264952223663,0.321428571428571,0,,12,202,3841,4574,4238.5,370.769020640434,0.0102941176470588
194732,Democratic_Socialism,4,200,TRUE,4,"1,2,3,4",0.0534867172675522,0.283163265306122,0,,8,198,3645,4820,4216,481.264307146638,0.0086791277258567
194733,Democratic_Socialism,4,200,TRUE,4,"1,2,3,4",0.0501251564455569,0.275510204081633,0,,12,255,3519,4439,3995,417.449398131079,0.0110061728395062
194734,Democratic_Socialism,4,200,TRUE,4,"1,2,3,4",0.0410348174208419,0.262755102040816,0,,10,230,3588,4440,4121.5,374.355891276381,0.007
194735,Democratic_Socialism,4,200,TRUE,4,"1,2,3,4",0.100504343770043,0.283163265306122,0,,4,211,3463,5485,4287.75,917.717957762623,0.0143899371069182
194736,Democratic_Socialism,4,200,TRUE,4,"1,2,3,4",0.0601591187270503,0.267857142857143,0,,16,201,3734,5002,4085,614.39943576363,0.0110539682539683
194737,Democratic_Socialism,4,200,TRUE,4,"1,2,3,4",0.0498735196044613,0.311224489795918,0,,8,154,3894,4866,4348.5,458.191735703152,0.00866666666666667
194738,Democratic_Socialism,4,200,TRUE,4,"1,2,3,4",0.0575992683934155,0.260204081632653,0,,24,258,3783,5037,4237.25,552.525338785472,0.0104074074074074
194739,Democratic_Socialism,4,200,TRUE,4,"1,2,3,4",0.0405381639113613,0.288265306122449,0,,12,220,3926,4814,4264.5,384.705515080475,0.00904290429042904
194740,Democratic_Socialism,4,200,TRUE,4,"1,2,3,4",0.0378592878592878,0.25,0,,8,185,3807,4559,4079.25,341.037998860342,0.0125981308411215
194741,Democratic_Socialism,4,200,TRUE,4,"1,2,3,4",0.03334775621214,0.298469387755102,0,,10,115,3780,4398,4044.5,285.826870675239,0.00833333333333333
194742,Democratic_Socialism,4,200,TRUE,4,"1,2,3,4",0.067347614176545,0.283163265306122,0,,4,154,3502,4850,4154.75,578.533418798488,0.00908333333333333
194743,Democratic_Socialism,4,200,TRUE,4,"1,2,3,4",0.0476419484951909,0.308673469387755,0,,16,228,3709,4670,4028.75,440.754939469391,0.0103239875389408
194744,Democratic_Socialism,4,200,TRUE,4,"1,2,3,4",0.113099415204678,0.283163265306122,0,,6,211,3256,5729,4275,1048.38510735957,0.0127619047619048
194745,Democratic_Socialism,4,200,TRUE,4,"1,2,3,4",0.097984237647772,0.267857142857143,0,,10,225,3284,5120,4123.75,850.071516599241,0.0107011494252874
194746,Democratic_Socialism,4,200,TRUE,4,"1,2,3,4",0.0187465623663143,0.267857142857143,0,,10,179,3816,4218,4090.75,185.093444868621,0.00870588235294118
194747,Democratic_Socialism,4,200,TRUE,4,"1,2,3,4",0.0513237135531572,0.329081632653061,0,,14,157,3504,4587,4192.75,480.275181536585,0.00991333333333333
194748,Democratic_Socialism,4,200,TRUE,4,"1,2,3,4",0.0522087763613934,0.267857142857143,0,,14,141,3872,5006,4255.75,512.836799901619,0.0104137931034483
194749,Democratic_Socialism,4,200,TRUE,4,"1,2,3,4",0.0372433105164904,0.260204081632653,0,,12,140,3640,4339,4017.5,311.737603335455,0.00975910364145658
194750,Democratic_Socialism,4,200,TRUE,4,"1,2,3,4",0.104167890501087,0.290816326530612,0,,12,171,3616,5974,4255.75,1146.50552404542,0.0160698412698413
194751,Democratic_Socialism,4,200,TRUE,4,"1,2,3,4",0.0819153964315256,0.339285714285714,0,,12,209,3398,5189,4231.5,738.056230920111,0.00893081761006289
194752,Democratic_Socialism,4,200,TRUE,4,"1,2,3,4",0.056878623080141,0.272959183673469,0,,2,151,3740,4891,4183.25,514.787577550197,0.00969333333333333
194753,Democratic_Socialism,4,200,TRUE,4,"1,2,3,4",0.0490276476101219,0.364795918367347,0,,16,156,3887,4967,4268,479.637363015018,0.0107746031746032
194754,Democratic_Socialism,4,200,TRUE,4,"1,2,3,4",0.0418423906494758,0.369897959183673,0,,14,249,3803,4610,4149.5,366.217148697327,0.0133693693693694
194755,Democratic_Socialism,4,200,TRUE,4,"1,2,3,4",0.0795994993742177,0.293367346938775,0,,2,183,3257,4657,3995,678.244793566453,0.00978694158075601
194756,Democratic_Socialism,4,200,TRUE,4,"1,2,3,4",0.0644823459006583,0.267857142857143,0,,12,230,3711,5130,4177.5,644.044770700506,0.0130864197530864
194757,Democratic_Socialism,4,200,TRUE,4,"1,2,3,4",0.0406517645629594,0.262755102040816,0,,12,253,3772,4601,4115.75,356.69443038358,0.0076695652173913
194758,Democratic_Socialism,4,200,TRUE,4,"1,2,3,4",0.0287340366463076,0.278061224489796,0,,14,141,3869,4452,4052.25,272.833740582062,0.0104229390681004
194759,Democratic_Socialism,4,200,TRUE,4,"1,2,3,4",0.0539262628680872,0.301020408163265,0,,6,161,3672,4635,4177,490.410032523806,0.00856637168141593
194760,Democratic_Socialism,4,200,TRUE,4,"1,2,3,4",0.0813348615764415,0.255102040816327,0,,10,109,3536,5224,4253.25,730.263593962253,0.0136533333333333
194761,Democratic_Socialism,4,200,TRUE,4,"1,2,3,4",0.0313950720152363,0.306122448979592,0,,8,184,3713,4392,4200.5,327.007135498091,0.0118487972508591
194762,Democratic_Socialism,4,200,TRUE,4,"1,2,3,4",0.0643750723966177,0.339285714285714,0,,14,185,3873,5299,4316.5,663.669345382172,0.00898550724637681
194763,Democratic_Socialism,4,200,TRUE,4,"1,2,3,4",0.0699615083899681,0.280612244897959,0,,14,165,3605,4905,4156.75,623.729842693667,0.0109791666666667
194764,Democratic_Socialism,4,200,TRUE,4,"1,2,3,4",0.0539906842072135,0.255102040816327,0,,13,155,3311,4416,3971.75,470.500708465637,0.00902140672782875
194765,Democratic_Socialism,4,200,TRUE,4,"1,2,3,4",0.0269334585142589,0.267857142857143,0,,14,103,3955,4546,4260.5,242.916309319348,0.00928155339805825
194766,Democratic_Socialism,4,200,TRUE,4,"1,2,3,4",0.0573490813648294,0.298469387755102,0,,12,144,3702,4872,4286.25,507.909686853874,0.00882010582010582
194767,Democratic_Socialism,4,200,TRUE,4,"1,2,3,4",0.0708718071711236,0.313775510204082,0,,0,261,3583,4908,4169.5,628.336693182883,0.00930357142857143
194768,Democratic_Socialism,4,200,TRUE,4,"1,2,3,4",0.0236454652532392,0.272959183673469,0,,7,163,4023,4502,4245,208.347466187297,0.00742394822006473
194769,Democratic_Socialism,4,200,TRUE,4,"1,2,3,4",0.0271147662626763,0.341836734693878,0,,12,274,3836,4398,4043,246.399404761186,0.00788888888888889
194770,Democratic_Socialism,4,200,TRUE,4,"1,2,3,4",0.0357491459248414,0.283163265306122,0,,12,145,3784,4561,4098,328.709598277872,0.0116697819314642
194771,Democratic_Socialism,4,200,TRUE,4,"1,2,3,4",0.0349999999999999,0.295918367346939,0,,10,192,3770,4519,4250,333.599560351429,0.0102905982905983
194772,Democratic_Socialism,4,200,TRUE,4,"1,2,3,4",0.0611670708201206,0.303571428571429,0,,6,225,3451,4616,4020.75,508.613392797843,0.00909615384615385
194773,Democratic_Socialism,4,200,TRUE,4,"1,2,3,4",0.0454828383425219,0.283163265306122,0,,16,178,3793,4660,4217.25,402.367473006123,0.00892929292929293
194774,Democratic_Socialism,4,200,TRUE,4,"1,2,3,4",0.0269176009966186,0.25765306122449,0,,10,198,4011,4575,4214.25,252.598990496795,0.0116538461538462
194775,Democratic_Socialism,4,200,TRUE,4,"1,2,3,4",0.101752437368876,0.479591836734694,0,,6,271,3263,5264,4051.5,886.491398717438,0.0126144927536232
194776,Democratic_Socialism,4,200,TRUE,4,"1,2,3,4",0.063206171789576,0.352040816326531,0,,8,207,3650,4827,4115.5,563.400686308895,0.0112418300653595
194777,Democratic_Socialism,4,200,TRUE,4,"1,2,3,4",0.10937984496124,0.283163265306122,0,,16,172,3286,5494,4031.25,1007.52481359022,0.0152969696969697
194778,Democratic_Socialism,4,200,TRUE,4,"1,2,3,4",0.0932879952690715,0.298469387755102,0,,8,213,3521,5558,4227.5,909.919593517288,0.0137522123893805
194779,Democratic_Socialism,4,200,TRUE,4,"1,2,3,4",0.106130132956819,0.339285714285714,0,,0,259,3440,5451,4249.5,979.024854979007,0.0133214285714286
194780,Democratic_Socialism,4,200,TRUE,4,"1,2,3,4",0.0355683115946384,0.301020408163265,0,,16,246,3834,4619,4159.25,329.785157337319,0.00859130434782609
194781,Democratic_Socialism,4,200,TRUE,4,"1,2,3,4",0.0726853230128015,0.283163265306122,0,,12,197,3390,4936,4198.75,640.359989901514,0.00960224089635854
34872,Rent_Control_Only,4,200,TRUE,3,"1,2,4",0.374666504972108,0.36,1,110,12,94,0,1957,1030.75,811.023376153035,0.00812549019607843
34873,Rent_Control_Only,4,200,TRUE,4,"1,2,3,4",0.111015228426396,0.26530612244898,0,,4,111,788,1449,1231.25,310.976285269472,0.0103030303030303
34874,Rent_Control_Only,4,108,FALSE,1,4,0.75,1,3,74,8,53,0,2043,510.75,1021.5,0.00811494252873563
34875,Rent_Control_Only,4,198,FALSE,1,2,0.75,1,3,150,16,120,0,1320,330,660,0.011029702970297
34876,Rent_Control_Only,4,200,TRUE,2,"1,2",0.514011379800853,0.504132231404959,2,130,4,79,0,1856,878.75,1017.87536073922,0.0110272108843537
34877,Rent_Control_Only,4,183,FALSE,1,1,0.75,1,3,102,8,109,0,2647,661.75,1323.5,0.00910416666666667
34878,Rent_Control_Only,4,146,FALSE,1,1,0.699057564951605,0.82,4,83,10,61,0,1763,490.75,853.390639351835,0.0106021505376344
34879,Rent_Control_Only,4,200,TRUE,3,"1,3,4",0.348009950248756,0.347222222222222,1,157,12,102,0,1763,1005,744.360575706873,0.00891089108910891
34880,Rent_Control_Only,4,200,TRUE,3,"1,3,4",0.444449308352303,0.345,1,197,14,119,0,3328,1427.75,1387.48318308127,0.0102631578947368
34881,Rent_Control_Only,4,200,TRUE,3,"1,2,3",0.350234591597356,0.35969387755102,1,95,13,110,0,2183,1172.25,896.107647923321,0.0113925925925926
34882,Rent_Control_Only,4,200,TRUE,2,"3,4",0.458499147242752,0.451523545706371,2,132,18,70,0,1667,879.5,903.808423653302,0.00932575757575758
34883,Rent_Control_Only,4,200,TRUE,3,"1,2,3",0.298383475527616,0.3472,1,119,10,105,0,1753,1113.5,766.551802989639,0.0105448717948718
34884,Rent_Control_Only,4,169,FALSE,1,4,0.75,1,4,96,9,59,0,3724,931,1862,0.00834444444444445
34885,Rent_Control_Only,4,200,TRUE,3,"2,3,4",0.376794657762938,0.340236686390533,1,172,4,98,0,2926,1497.5,1199.54838724135,0.0093469387755102
34886,Rent_Control_Only,4,197,FALSE,1,4,0.75,1,4,78,13,106,0,1196,299,598,0.00775833333333333
34887,Rent_Control_Only,4,200,TRUE,2,"3,4",0.556947608200456,0.517146776406036,2,60,6,183,0,2695,1097.5,1331.41841657685,0.00988127853881279
34888,Rent_Control_Only,4,200,TRUE,4,"1,2,3,4",0.182740213523132,0.272959183673469,0,,9,107,1106,2723,1756.25,694.704913374497,0.00928155339805825
34889,Rent_Control_Only,4,200,TRUE,3,"1,2,3",0.324484256243214,0.344387755102041,1,75,8,99,0,1792,1151.25,826.002976185114,0.00891666666666667
34890,Rent_Control_Only,4,136,FALSE,1,2,0.75,1,3,66,6,49,0,3709,927.25,1854.5,0.0112991452991453
34891,Rent_Control_Only,4,200,TRUE,3,"1,3,4",0.272665345553629,0.336805555555556,1,149,15,137,0,1409,1009.25,678.139304764638,0.00741212121212121
34892,Rent_Control_Only,4,200,TRUE,2,"1,3",0.53702335205439,0.510204081632653,2,101,10,55,0,1942,845.75,997.776319288714,0.0105353535353535
34893,Rent_Control_Only,4,200,TRUE,4,"1,2,3,4",0.21560553633218,0.262755102040816,0,,10,62,982,3012,1806.25,859.44415176322,0.0101035598705502
34894,Rent_Control_Only,4,200,TRUE,2,"2,4",0.613120380147835,0.659735349716446,2,60,10,124,0,2751,947,1298.22109056971,0.0108367346938776
34895,Rent_Control_Only,4,151,FALSE,1,4,0.75,1,3,80,16,104,0,3774,943.5,1887,0.0104473684210526
34896,Rent_Control_Only,4,200,TRUE,3,"2,3,4",0.323188946975355,0.347222222222222,1,148,14,93,0,1632,1004.25,711.235720419046,0.00752380952380952
34897,Rent_Control_Only,4,200,TRUE,3,"1,2,4",0.392793987621574,0.390946502057613,1,126,4,108,0,2104,1131,922.890387135258,0.00973202614379085
34898,Rent_Control_Only,4,200,TRUE,2,"1,3",0.607335855174277,0.614366729678639,2,103,8,106,0,2645,925.25,1249.90809662151,0.010843137254902
34899,Rent_Control_Only,4,137,FALSE,1,2,0.75,1,3,63,6,79,0,1236,309,618,0.00957471264367816
34900,Rent_Control_Only,4,117,FALSE,1,3,0.75,1,4,51,6,27,0,1735,433.75,867.5,0.0105614035087719
34901,Rent_Control_Only,4,200,TRUE,2,"1,3",0.510157882516833,0.547337278106509,2,63,12,155,0,2439,1076.75,1174.62940964374,0.011030303030303
34902,Rent_Control_Only,4,200,TRUE,2,"1,4",0.556541405706333,0.78125,2,46,8,147,190,3221,1077.75,1448.76599789844,0.0108639455782313
34903,Rent_Control_Only,4,198,FALSE,1,4,0.75,1,3,153,16,112,0,1401,350.25,700.5,0.00865925925925926
34904,Rent_Control_Only,4,131,FALSE,1,1,0.705148741418764,1,3,82,8,37,0,1989,546.25,966.26096371529,0.00881045751633987
34905,Rent_Control_Only,4,200,TRUE,3,"2,3,4",0.293469063987308,0.346938775510204,2,192,4,9,0,3510,2363.75,1612.88941034406,0.01075
34906,Rent_Control_Only,4,157,FALSE,1,2,0.75,1,3,59,2,81,0,2210,552.5,1105,0.0135862068965517
34907,Rent_Control_Only,4,200,TRUE,2,"1,4",0.637854927225006,0.689349112426036,2,82,8,112,0,3251,1047.75,1534.21866650966,0.0107967479674797
34908,Rent_Control_Only,4,119,FALSE,1,4,0.75,1,3,65,10,48,0,1467,366.75,733.5,0.00988888888888889
34909,Rent_Control_Only,4,78,FALSE,1,4,0.75,1,3,50,6,31,0,1457,364.25,728.5,0.00728888888888889
34910,Rent_Control_Only,4,200,TRUE,3,"1,2,3",0.338914309484193,0.336734693877551,1,63,8,130,0,1924,1202,886.856997115845,0.0111541218637993
34911,Rent_Control_Only,4,194,FALSE,1,3,0.75,1,3,143,8,65,0,3230,807.5,1615,0.0102296296296296
34912,Rent_Control_Only,4,200,TRUE,2,"2,4",0.543054234062797,0.547337278106509,2,86,4,112,0,2464,1051,1249.06525049735,0.0110901960784314
34913,Rent_Control_Only,4,200,TRUE,2,"1,3",0.604562085524811,0.654320987654321,2,73,20,112,0,3101,1093.25,1466.67455490303,0.00925102880658436
34914,Rent_Control_Only,4,200,TRUE,4,"1,2,3,4",0.283620689655173,0.298469387755102,0,,8,89,801,3202,1740,1063.96334523328,0.0105932721712538
34915,Rent_Control_Only,4,200,TRUE,2,"1,4",0.598766868310842,0.547337278106509,2,82,10,148,0,2998,1074.5,1421.24393871472,0.00934848484848485
34916,Rent_Control_Only,4,147,FALSE,1,3,0.75,1,3,99,8,62,0,2166,541.5,1083,0.00964971751412429
34917,Rent_Control_Only,4,156,FALSE,1,4,0.75,1,3,58,2,78,0,1270,317.5,635,0.00946666666666667
34918,Rent_Control_Only,4,200,TRUE,2,"3,4",0.567403378847489,0.582990397805213,2,101,12,105,0,2743,1080.25,1334.96226538431,0.0104278606965174
34919,Rent_Control_Only,4,127,FALSE,1,1,0.75,1,3,93,19,57,0,1741,435.25,870.5,0.0118333333333333
34920,Rent_Control_Only,4,199,FALSE,1,2,0.75,1,3,91,14,100,0,1725,431.25,862.5,0.00840182648401826
34921,Rent_Control_Only,4,135,FALSE,1,3,0.75,1,3,73,7,61,0,1867,466.75,933.5,0.0114444444444444
34922,Rent_Control_Only,4,200,TRUE,4,"1,2,3,4",0.224899713467049,0.260204081632653,0,,6,56,1091,3482,2181.25,1021.63900180054,0.00936723163841808
34923,Rent_Control_Only,4,114,FALSE,1,4,0.75,1,3,69,10,50,0,1851,462.75,925.5,0.0105964912280702
34924,Rent_Control_Only,4,200,TRUE,4,"1,2,3,4",0.187435367114788,0.303571428571429,0,,12,110,826,1887,1208.75,499.28707507138,0.0096
34925,Rent_Control_Only,4,138,FALSE,1,4,0.75,1,3,53,8,56,0,1628,407,814,0.00751937984496124
34926,Rent_Control_Only,4,200,TRUE,2,"3,4",0.513483146067416,0.5390625,2,181,12,85,0,1607,667.5,726.863811177857,0.00873684210526316
34927,Rent_Control_Only,4,200,TRUE,2,"2,3",0.666139240506329,0.802469135802469,2,99,8,121,0,3682,1106,1752.59274600043,0.00923423423423423
34928,Rent_Control_Only,4,200,TRUE,2,"1,2",0.624631602811154,0.615912208504801,2,87,6,132,0,3305,1102.75,1557.99344778254,0.00951851851851852
34929,Rent_Control_Only,4,153,FALSE,1,1,0.75,1,3,107,7,95,0,2849,712.25,1424.5,0.0107005649717514
34930,Rent_Control_Only,4,150,FALSE,1,3,0.71,1,3,109,6,74,0,2300,625,1120.63969826762,0.00944973544973545
34931,Rent_Control_Only,4,200,TRUE,2,"2,3",0.627914650241971,0.706632653061224,2,123,10,128,0,3436,1136.5,1619.8422762726,0.0112457912457912
34932,Rent_Control_Only,4,200,TRUE,2,"3,4",0.591656391286478,0.755102040816326,2,96,12,149,0,3625,1216.5,1652.93849452019,0.0106980392156863
34933,Rent_Control_Only,4,200,TRUE,2,"1,3",0.589002267573696,0.5392,2,105,4,183,0,2691,992.25,1282.77365501479,0.0110262172284644
34934,Rent_Control_Only,4,200,TRUE,4,"1,2,3,4",0.177651792245794,0.267857142857143,0,,9,95,1251,2804,1708.75,737.543840504866,0.00848844884488449
34935,Rent_Control_Only,4,154,FALSE,1,2,0.694444444444445,1,3,127,11,73,0,1600,450,772.442015083765,0.00703030303030303
34936,Rent_Control_Only,4,200,TRUE,2,"1,4",0.544907279269305,0.508506616257089,2,105,12,119,0,2131,903.25,1076.11070527153,0.00759493670886076
34937,Rent_Control_Only,4,200,TRUE,3,"1,2,3",0.311785400175902,0.337278106508876,1,159,6,62,0,1855,1137,796.198886376178,0.0119290780141844
34938,Rent_Control_Only,4,195,FALSE,1,2,0.75,1,4,123,16,125,0,1456,364,728,0.00983720930232558
34939,Rent_Control_Only,4,172,FALSE,1,3,0.698638931689779,1,3,85,12,113,0,1747,486.75,845.440072782611,0.00978666666666667
34940,Rent_Control_Only,4,152,FALSE,1,4,0.75,1,3,110,14,89,0,3557,889.25,1778.5,0.00795897435897436
34941,Rent_Control_Only,4,200,TRUE,2,"3,4",0.634477033757609,0.5765595463138,2,128,9,127,0,2779,903.5,1310.82887263492,0.00903225806451613
34942,Rent_Control_Only,4,108,FALSE,1,2,0.727148080438757,1,3,75,10,28,0,4176,1094,2056.82862679417,0.00791228070175439
34943,Rent_Control_Only,4,130,FALSE,1,3,0.75,1,3,101,10,67,0,1114,278.5,557,0.0102513661202186
34944,Rent_Control_Only,4,159,FALSE,1,3,0.716273187183811,1,3,65,2,26,0,2765,741.25,1352.45686930613,0.0102686567164179
34945,Rent_Control_Only,4,200,TRUE,3,"2,3,4",0.45995670995671,0.477040816326531,1,156,10,120,0,2967,1212.75,1251.00689446541,0.0118269230769231
34946,Rent_Control_Only,4,172,FALSE,1,1,0.71578857338351,0.895061728395062,3,154,6,97,0,2723,730.75,1331.50876201899,0.011031007751938
34947,Rent_Control_Only,4,142,FALSE,1,4,0.75,1,3,105,8,84,0,3853,963.25,1926.5,0.00862146892655367
34948,Rent_Control_Only,4,200,TRUE,2,"1,2",0.613866513233602,0.606508875739645,2,99,13,137,0,3162,1086.25,1491.97595490008,0.00915294117647059
34949,Rent_Control_Only,4,193,FALSE,1,4,0.75,1,3,84,8,101,0,2627,656.75,1313.5,0.0089537037037037
