seed,scenario,n_players,game_length,terminated_by_cap,n_winners,winner_ids,gini_final,hhi_final,n_bankruptcies,first_bankruptcy_turn,social_mobility,capital_formation,wealth_min,wealth_max,wealth_mean,wealth_sd,rent_burden_mean
878041,Extreme_Capitalism,4,200,TRUE,2,"2,3",0.632262996941896,0.68,2,63,6,129,0,2250,735.75,1061.04300101363,0.01065
878042,Extreme_Capitalism,4,125,FALSE,1,3,0.75,1,3,80,8,69,0,3578,894.5,1789,0.0087030303030303
878043,Extreme_Capitalism,4,177,FALSE,1,1,0.75,1,3,78,19,94,0,955,238.75,477.5,0.0104855967078189
878044,Extreme_Capitalism,4,187,FALSE,1,2,0.75,1,3,39,8,140,0,1923,480.75,961.5,0.0124717948717949
878045,Extreme_Capitalism,4,97,FALSE,1,3,0.75,1,3,60,10,74,0,729,182.25,364.5,0.0116571428571429
878046,Extreme_Capitalism,4,167,FALSE,1,1,0.75,1,3,75,6,105,0,3264,816,1632,0.0108633879781421
878047,Extreme_Capitalism,4,200,TRUE,4,"1,2,3,4",0.0668438266557645,0.252551020408163,0,,2,101,1275,1738,1528.75,215.578871877557,0.0110595238095238
878048,Extreme_Capitalism,4,200,TRUE,2,"1,3",0.551606922126082,0.502222222222222,2,121,14,137,0,1464,606.75,729.859061737265,0.00884848484848485
878049,Extreme_Capitalism,4,200,TRUE,4,"1,2,3,4",0.117097415506958,0.255102040816327,0,,10,81,909,1605,1257.5,304.478242244007,0.00834920634920635
878050,Extreme_Capitalism,4,134,FALSE,1,4,0.75,1,3,89,10,52,0,1594,398.5,797,0.00896296296296296
878051,Extreme_Capitalism,4,93,FALSE,1,4,0.75,1,3,46,5,57,0,3315,828.75,1657.5,0.0113541666666667
878052,Extreme_Capitalism,4,200,TRUE,2,"2,4",0.537552521008403,0.603305785123967,3,114,10,58,0,2386,952,1096.85489772653,0.0104
878053,Extreme_Capitalism,4,200,TRUE,3,"1,2,3",0.321535500427716,0.375,1,75,8,123,0,1979,1169,834.678780529772,0.0101376811594203
878054,Extreme_Capitalism,4,153,FALSE,1,4,0.726437323279925,1,3,89,8,81,0,4044,1061,1990.90029885979,0.0119019607843137
878055,Extreme_Capitalism,4,128,FALSE,1,3,0.75,1,3,120,8,76,0,3563,890.75,1781.5,0.0111264367816092
878056,Extreme_Capitalism,4,179,FALSE,1,1,0.739135158626684,1,3,89,7,77,0,4502,1150.5,2234.83056777615,0.013455938697318
878057,Extreme_Capitalism,4,107,FALSE,1,4,0.75,1,3,70,4,48,0,1985,496.25,992.5,0.00810852713178295
878058,Extreme_Capitalism,4,125,FALSE,1,3,0.75,1,4,113,6,57,0,3800,950,1900,0.0104296296296296
878059,Extreme_Capitalism,4,115,FALSE,1,3,0.75,1,3,97,8,61,0,1233,308.25,616.5,0.0113488372093023
878060,Extreme_Capitalism,4,200,TRUE,2,"1,3",0.527706598334401,0.512465373961219,3,137,8,94,0,1734,780.5,912.246129068247,0.00837878787878788
878061,Extreme_Capitalism,4,133,FALSE,1,1,0.75,1,4,63,8,49,0,1678,419.5,839,0.00777777777777778
878062,Extreme_Capitalism,4,146,FALSE,1,3,0.75,1,3,53,8,109,0,2949,737.25,1474.5,0.008
878063,Extreme_Capitalism,4,158,FALSE,1,3,0.75,1,3,115,12,50,0,1031,257.75,515.5,0.00934199134199134
878064,Extreme_Capitalism,4,200,TRUE,3,"2,3,4",0.296280276816609,0.339285714285714,1,104,16,118,0,1825,1156,796.344565289842,0.00884782608695652
878065,Extreme_Capitalism,4,200,TRUE,3,"1,3,4",0.303265044814341,0.342155009451796,2,169,7,108,0,1556,976.25,675.810809324622,0.0109333333333333
878066,Extreme_Capitalism,4,165,FALSE,1,2,0.75,1,3,91,8,80,0,2530,632.5,1265,0.0106
878067,Extreme_Capitalism,4,163,FALSE,1,1,0.75,1,3,90,8,89,0,2885,721.25,1442.5,0.00940096618357488
878068,Extreme_Capitalism,4,166,FALSE,1,3,0.75,1,4,121,10,123,0,2047,511.75,1023.5,0.0104979919678715
878069,Extreme_Capitalism,4,80,FALSE,1,1,0.75,1,3,55,9,22,0,4559,1139.75,2279.5,0.0365128205128205
878070,Extreme_Capitalism,4,126,FALSE,1,1,0.75,1,4,78,6,66,0,2602,650.5,1301,0.0122614379084967
878071,Extreme_Capitalism,4,191,FALSE,1,3,0.75,1,3,80,14,74,0,1263,315.75,631.5,0.0113333333333333
878072,Extreme_Capitalism,4,156,FALSE,1,4,0.75,1,5,100,12,53,0,3295,823.75,1647.5,0.0116091954022989
878073,Extreme_Capitalism,4,200,TRUE,3,"1,2,4",0.272464412811388,0.344307270233196,1,94,12,107,0,1606,1124,753.910693207978,0.0109275362318841
878074,Extreme_Capitalism,4,179,FALSE,1,1,0.75,1,3,78,8,102,0,1472,368,736,0.0118080808080808
878075,Extreme_Capitalism,4,94,FALSE,1,3,0.70793016407236,1,3,51,7,7,0,2177,594.25,1059.37037117966,0.00693333333333333
878076,Extreme_Capitalism,4,200,TRUE,3,"2,3,4",0.330825829123655,0.385459533607682,1,104,10,93,0,1944,1138.25,820.314726187456,0.0091043771043771
878077,Extreme_Capitalism,4,200,TRUE,2,"2,4",0.530862533692722,0.508506616257089,3,110,8,115,0,2084,927.5,1087.18397707104,0.0101596244131455
878078,Extreme_Capitalism,4,117,FALSE,1,4,0.75,1,3,80,12,44,0,1143,285.75,571.5,0.0086046511627907
878079,Extreme_Capitalism,4,200,TRUE,3,"2,3,4",0.402266530334015,0.344387755102041,1,116,13,74,0,3064,1467,1257.27191437122,0.0089553264604811
878080,Extreme_Capitalism,4,136,FALSE,1,1,0.75,1,3,67,10,50,0,3858,964.5,1929,0.00813953488372093
878081,Extreme_Capitalism,4,132,FALSE,1,1,0.75,1,4,98,6,67,0,2174,543.5,1087,0.00963522012578616
878082,Extreme_Capitalism,4,200,TRUE,3,"1,2,4",0.344602914016007,0.446428571428571,1,142,10,112,198,2385,1218.25,899.094868928376,0.00911538461538461
878083,Extreme_Capitalism,4,152,FALSE,1,1,0.75,1,3,125,12,69,0,2854,713.5,1427,0.0205435897435897
878084,Extreme_Capitalism,4,200,TRUE,4,"1,2,3,4",0.127089783281734,0.318877551020408,0,,12,75,1199,2133,1615,433.106607353586,0.0101748633879781
878085,Extreme_Capitalism,4,129,FALSE,1,3,0.75,1,3,67,10,48,0,1420,355,710,0.00846666666666667
878086,Extreme_Capitalism,4,154,FALSE,1,4,0.75,1,3,104,15,60,0,2036,509,1018,0.00903030303030303
878087,Extreme_Capitalism,4,193,FALSE,1,2,0.75,1,4,116,13,108,0,1341,335.25,670.5,0.0117954545454545
878088,Extreme_Capitalism,4,166,FALSE,1,2,0.75,1,3,122,10,62,0,1659,414.75,829.5,0.0100650406504065
878089,Extreme_Capitalism,4,200,TRUE,2,"1,2",0.523770491803279,0.510204081632653,2,79,14,141,0,2004,915,1066.06003583288,0.0109027777777778
878090,Extreme_Capitalism,4,149,FALSE,1,2,0.75,1,4,115,4,60,0,2068,517,1034,0.0100574712643678
878091,Extreme_Capitalism,4,200,TRUE,2,"1,2",0.51802637000412,0.86734693877551,2,66,10,105,0,4101,1820.25,2040.95473982154,0.0117083333333333
878092,Extreme_Capitalism,4,200,TRUE,2,"2,4",0.522661031769164,0.755102040816326,2,102,5,121,0,3742,1715.5,1997.09814480911,0.0102074074074074
878093,Extreme_Capitalism,4,163,FALSE,1,4,0.75,1,3,78,15,97,0,1190,297.5,595,0.0106214689265537
878094,Extreme_Capitalism,4,200,TRUE,2,"3,4",0.534561403508772,0.515570934256055,2,121,10,105,0,1622,712.5,838.300463238967,0.00786666666666667
878095,Extreme_Capitalism,4,200,TRUE,2,"2,4",0.563727839003354,0.511834319526627,2,100,1,111,0,2619,1043.5,1280.83527434249,0.0108039215686275
878096,Extreme_Capitalism,4,200,TRUE,3,"1,2,3",0.306435195657091,0.3536,2,155,12,82,0,1649,1105.25,771.637814435417,0.0086959706959707
878097,Extreme_Capitalism,4,200,TRUE,2,"2,4",0.551349325337331,0.524691358024692,2,166,13,87,0,2010,833.75,1002.5249373457,0.0101362007168459
878098,Extreme_Capitalism,4,200,TRUE,3,"1,2,4",0.330903225806452,0.334593572778828,1,114,8,122,0,1643,968.75,696.767476757251,0.00926950354609929
878099,Extreme_Capitalism,4,165,FALSE,1,3,0.746307237813885,1,3,117,5,76,-10,4032,1005.5,2017.67217357033,0.00832863849765258
878100,Extreme_Capitalism,4,200,TRUE,3,"2,3,4",0.290207094073585,0.64030612244898,1,80,10,103,0,3320,2269.5,1545.33739573812,0.0128690476190476
878101,Extreme_Capitalism,4,200,TRUE,3,"1,3,4",0.318455452356381,0.3632,1,153,2,86,0,2303,1453.5,1023.10393737228,0.0144713804713805
878102,Extreme_Capitalism,4,170,FALSE,1,4,0.726196201009858,1,3,78,9,106,0,3961,1039.75,1949.73543077003,0.00942307692307692
878103,Extreme_Capitalism,4,200,TRUE,2,"2,3",0.565167682926829,0.513888888888889,2,135,13,79,0,2481,984,1210.97233659568,0.0104943820224719
878104,Extreme_Capitalism,4,141,FALSE,1,1,0.75,1,3,114,14,56,0,2888,722,1444,0.00904
878105,Extreme_Capitalism,4,200,TRUE,2,"3,4",0.575507314771119,0.606508875739645,2,144,4,91,0,2759,1059.5,1330.33341685459,0.00855797101449275
878106,Extreme_Capitalism,4,200,TRUE,3,"1,3,4",0.271793797150042,0.34297520661157,1,161,28,109,0,1267,894.75,599.916869241064,0.00754
878107,Extreme_Capitalism,4,200,TRUE,2,"1,4",0.459908536585366,0.5,2,49,6,101,0,1577,820,835.930220373288,0.015121568627451
878108,Extreme_Capitalism,4,123,FALSE,1,2,0.75,1,4,42,10,47,0,3491,872.75,1745.5,0.0171219512195122
878109,Extreme_Capitalism,4,200,TRUE,3,"1,3,4",0.451005439261579,0.434842249657064,1,193,8,63,0,3566,1516.75,1491.33483273654,0.0118187702265372
878110,Extreme_Capitalism,4,200,TRUE,2,"3,4",0.465006729475101,0.503472222222222,2,113,6,137,0,2317,1114.5,1094.09460285663,0.00973504273504274
878111,Extreme_Capitalism,4,133,FALSE,1,4,0.75,1,3,113,16,41,0,4576,1144,2288,0.0122150537634409
878112,Extreme_Capitalism,4,189,FALSE,1,3,0.75,1,3,97,12,106,0,1848,462,924,0.0154186046511628
878113,Extreme_Capitalism,4,122,FALSE,1,1,0.725909305621162,0.9232,4,53,10,32,0,4030,1058.5,1983.33280112038,0.0141240310077519
878114,Extreme_Capitalism,4,200,TRUE,3,"1,2,3",0.289767484775789,0.344307270233196,1,131,8,73,0,1979,1354.75,922.138592258958,0.00884789644012945
878115,Extreme_Capitalism,4,200,TRUE,3,"2,3,4",0.287503210891343,0.347222222222222,1,100,17,77,0,1481,973.25,661.802777771948,0.0069808429118774
878116,Extreme_Capitalism,4,200,TRUE,2,"2,3",0.476145038167939,0.501385041551246,2,139,26,125,0,1614,786,808.480055412624,0.0106270627062706
878117,Extreme_Capitalism,4,121,FALSE,1,2,0.75,1,3,88,12,50,0,2457,614.25,1228.5,0.00875438596491228
878118,Extreme_Capitalism,4,200,TRUE,3,"1,2,4",0.383113031689544,0.400510204081633,1,146,4,66,0,2798,1475.25,1175.90514781876,0.0186666666666667
878119,Extreme_Capitalism,4,147,FALSE,1,1,0.692922374429224,0.834710743801653,3,103,10,76,0,1552,438,748.627188035985,0.0122910798122066
878120,Extreme_Capitalism,4,200,TRUE,3,"1,3,4",0.298106591865358,0.441326530612245,1,69,8,83,0,2740,1782.5,1221.22711510458,0.0145
878121,Extreme_Capitalism,4,181,FALSE,1,1,0.701004409603136,1,3,135,8,61,0,1841,510.25,892.16230772956,0.0099921568627451
878122,Extreme_Capitalism,4,107,FALSE,1,2,0.75,1,4,86,6,51,0,4092,1023,2046,0.00858503401360544
878123,Extreme_Capitalism,4,200,TRUE,3,"1,3,4",0.312819124245706,0.477040816326531,1,105,20,72,0,2553,1615.75,1127.06976270327,0.0117643097643098
878124,Extreme_Capitalism,4,176,FALSE,1,1,0.75,1,3,105,11,71,0,1628,407,814,0.00796536796536797
878125,Extreme_Capitalism,4,200,TRUE,2,"3,4",0.601050080775444,0.667590027700831,3,69,8,122,0,2173,773.75,1029.11883829485,0.00906666666666667
878126,Extreme_Capitalism,4,163,FALSE,1,4,0.75,1,3,113,12,87,0,3639,909.75,1819.5,0.00891056910569106
878127,Extreme_Capitalism,4,200,TRUE,2,"1,2",0.582835077229696,0.5648,2,67,7,117,0,2672,1003.5,1279.64825896286,0.0117094017094017
878128,Extreme_Capitalism,4,166,FALSE,1,2,0.75,1,3,94,7,63,0,3269,817.25,1634.5,0.00982159624413145
878129,Extreme_Capitalism,4,200,TRUE,1,3,0.72828447339848,1,4,105,14,108,0,4405,1151.25,2171.21461782724,0.00997069597069597
878130,Extreme_Capitalism,4,200,TRUE,2,"1,3",0.503679924835578,0.501385041551246,2,73,12,62,0,1620,798.25,921.939396055945,0.00852592592592593
878131,Extreme_Capitalism,4,200,TRUE,2,"1,3",0.517710472279261,0.5,2,69,14,129,0,2086,974,1130.30851245726,0.0115022222222222
878132,Extreme_Capitalism,4,200,TRUE,2,"2,4",0.532738095238095,0.501133786848073,2,86,6,140,0,1900,840,986.441415729625,0.00976923076923077
878133,Extreme_Capitalism,4,200,TRUE,3,"1,2,4",0.329495614035088,0.352537722908093,2,106,10,119,0,1797,1140,824.514806820755,0.0100627450980392
878134,Extreme_Capitalism,4,162,FALSE,1,3,0.721271038885664,1,3,135,6,79,0,3248,861.5,1593.73554895409,0.0102162162162162
878135,Extreme_Capitalism,4,172,FALSE,1,2,0.75,1,3,55,8,99,0,3572,893,1786,0.00957377049180328
878136,Extreme_Capitalism,4,200,TRUE,2,"1,4",0.615622241835834,0.615912208504801,2,93,5,53,0,3314,1133,1563.2619742065,0.0147596899224806
878137,Extreme_Capitalism,4,148,FALSE,1,3,0.75,1,3,105,6,73,0,3880,970,1940,0.0101515151515152
878138,Extreme_Capitalism,4,200,TRUE,4,"1,2,3,4",0.181345454545454,0.278061224489796,0,,18,81,1052,2590,1718.75,656.786812189973,0.0105847953216374
878139,Extreme_Capitalism,4,200,TRUE,3,"1,3,4",0.359998397692678,0.352537722908093,2,145,15,70,0,2874,1560.25,1191.26162113954,0.0094984126984127
878140,Extreme_Capitalism,4,200,TRUE,2,"1,3",0.582956746287928,0.505,2,85,12,139,0,2063,774.5,987.892200596806,0.00743478260869565
878141,Extreme_Capitalism,4,200,TRUE,3,"2,3,4",0.331788079470199,0.352537722908093,1,108,12,102,0,1869,1132.5,813.512753434143,0.00889320388349515
878142,Extreme_Capitalism,4,156,FALSE,1,3,0.75,1,3,81,8,74,0,1805,451.25,902.5,0.00934751773049645
878143,Extreme_Capitalism,4,200,TRUE,2,"2,4",0.685429606625259,0.8528,2,66,6,143,0,3365,966,1616.53972010176,0.0187945205479452
878144,Extreme_Capitalism,4,165,FALSE,1,4,0.75,1,3,74,12,138,0,3873,968.25,1936.5,0.0103715846994536
878145,Extreme_Capitalism,4,200,TRUE,2,"3,4",0.623291386417878,0.654320987654321,2,100,21,116,0,3441,1152.25,1622.13693934883,0.00964
878146,Extreme_Capitalism,4,158,FALSE,1,3,0.75,1,4,51,12,90,0,3196,799,1598,0.0117878787878788
878147,Extreme_Capitalism,4,200,TRUE,3,"1,3,4",0.348073555166375,0.357638888888889,1,165,7,114,0,1669,999.25,743.198661193627,0.00825396825396826
878148,Extreme_Capitalism,4,200,TRUE,2,"2,4",0.541685494803434,0.502222222222222,2,124,14,115,0,1291,553.25,656.359340097582,0.00880434782608696
878149,Extreme_Capitalism,4,200,TRUE,2,"3,4",0.587407526535864,0.931122448979592,2,77,10,128,0,4196,1554.5,2002.41678978179,0.0187833333333333
878150,Extreme_Capitalism,4,200,TRUE,3,"1,2,4",0.452240199128811,0.477040816326531,1,50,9,128,0,2818,1205.25,1179.30244212416,0.0145072463768116
878151,Extreme_Capitalism,4,159,FALSE,1,4,0.75,1,3,82,12,71,0,1368,342,684,0.0103768115942029
878152,Extreme_Capitalism,4,142,FALSE,1,2,0.75,1,3,123,11,51,0,1148,287,574,0.00721212121212121
878153,Extreme_Capitalism,4,200,TRUE,4,"1,2,3,4",0.0915081967213114,0.344387755102041,0,,10,45,1406,2217,1906.25,378.088503748351,0.0159393939393939
878154,Extreme_Capitalism,4,200,TRUE,2,"1,3",0.552557616638561,0.537190082644628,2,95,8,108,0,2153,889.5,1071.53985771257,0.0103584229390681
878155,Extreme_Capitalism,4,200,TRUE,2,"1,2",0.567422023091504,0.755102040816326,2,55,3,136,0,3684,1450.75,1792.88545367516,0.0169619047619048
878156,Extreme_Capitalism,4,200,TRUE,3,"1,2,3",0.300690754516472,0.336734693877551,1,103,15,119,0,1872,1176.25,813.223370298714,0.00905610561056106
878157,Extreme_Capitalism,4,200,TRUE,2,"1,2",0.545505981247979,0.555555555555556,2,110,6,78,0,1828,773.25,921.980974134861,0.0123968253968254
878158,Extreme_Capitalism,4,185,FALSE,1,3,0.693661971830986,0.802469135802469,3,56,8,139,0,1575,443.75,760.037005678013,0.00986854460093897
878159,Extreme_Capitalism,4,192,FALSE,1,1,0.75,1,3,175,24,70,0,3092,773,1546,0.00858064516129032
878160,Extreme_Capitalism,4,200,TRUE,3,"2,3,4",0.303062767834636,0.338374291115312,1,136,12,69,0,1506,991.75,684.194112319986,0.00887542087542088
878161,Extreme_Capitalism,4,200,TRUE,2,"1,3",0.545562599049128,0.524691358024692,2,161,9,111,0,1865,788.75,940.535087064805,0.0109733333333333
878162,Extreme_Capitalism,4,165,FALSE,1,3,0.75,1,3,49,13,102,0,1614,403.5,807,0.00809230769230769
878163,Extreme_Capitalism,4,145,FALSE,1,2,0.724792034282833,1,3,104,12,65,0,3767,991.75,1852.56729522394,0.0155172413793103
878164,Extreme_Capitalism,4,187,FALSE,1,3,0.75,1,3,145,14,84,0,3259,814.75,1629.5,0.00975686274509804
878165,Extreme_Capitalism,4,200,TRUE,2,"3,4",0.505465903175429,0.508506616257089,2,97,11,75,0,1963,960.5,1109.61990489236,0.00959722222222222
878166,Extreme_Capitalism,4,146,FALSE,1,3,0.75,1,3,103,8,79,0,747,186.75,373.5,0.0122044444444444
878167,Extreme_Capitalism,4,116,FALSE,1,3,0.75,1,3,60,11,44,0,1259,314.75,629.5,0.00724031007751938
878168,Extreme_Capitalism,4,200,TRUE,4,"1,2,3,4",0.104802831142568,0.267857142857143,0,,10,84,1040,1717,1236.25,321.966224936716,0.00809174311926606
878169,Extreme_Capitalism,4,200,TRUE,2,"2,3",0.549281723862729,0.569160997732426,2,151,9,65,0,2454,939.75,1117.05158788661,0.00958241758241758
878170,Extreme_Capitalism,4,142,FALSE,1,3,0.75,1,3,79,16,76,0,2779,694.75,1389.5,0.0184795321637427
878171,Extreme_Capitalism,4,98,FALSE,1,2,0.75,1,3,59,10,55,0,4033,1008.25,2016.5,0.0176333333333333
878172,Extreme_Capitalism,4,138,FALSE,1,3,0.75,1,3,119,8,64,0,3453,863.25,1726.5,0.0106862745098039
878173,Extreme_Capitalism,4,200,TRUE,4,"1,2,3,4",0.100859453993933,0.262755102040816,0,,18,103,830,1479,1236.25,281.948429090617,0.0110996563573883
878174,Extreme_Capitalism,4,200,TRUE,3,"1,3,4",0.380881477069684,0.451530612244898,1,73,3,110,0,2843,1679,1385.23812634026,0.00919093851132686
878175,Extreme_Capitalism,4,193,FALSE,1,4,0.687264742785446,0.802469135802469,4,60,11,123,0,1394,398.5,670.330018224854,0.00709375
878176,Extreme_Capitalism,4,166,FALSE,1,3,0.75,1,3,128,11,75,0,2751,687.75,1375.5,0.0109722222222222
878177,Extreme_Capitalism,4,146,FALSE,1,4,0.75,1,3,93,14,86,0,1193,298.25,596.5,0.00831182795698925
878178,Extreme_Capitalism,4,133,FALSE,1,2,0.75,1,3,59,4,59,0,3565,891.25,1782.5,0.0139883040935673
878179,Extreme_Capitalism,4,200,TRUE,2,"2,4",0.614425916275838,0.931122448979592,2,140,2,106,0,4196,1439.25,1979.67798307368,0.0150218068535826
878180,Extreme_Capitalism,4,122,FALSE,1,3,0.75,1,3,91,11,58,0,1447,361.75,723.5,0.0101538461538462
878181,Extreme_Capitalism,4,154,FALSE,1,1,0.75,1,4,86,10,96,0,1749,437.25,874.5,0.00857627118644068
878182,Extreme_Capitalism,4,179,FALSE,1,1,0.694258639910814,1,3,62,6,95,0,1594,448.5,769.464532429317,0.00787096774193549
878183,Extreme_Capitalism,4,177,FALSE,1,4,0.699057564951605,0.834710743801653,3,89,10,90,0,1763,490.75,853.390639351835,0.00866666666666667
878184,Extreme_Capitalism,4,200,TRUE,4,"1,2,3,4",0.125757575757576,0.267857142857143,0,,14,74,1218,2292,1608.75,469.895999131723,0.00811411411411411
878185,Extreme_Capitalism,4,200,TRUE,3,"1,3,4",0.365888746803069,0.408284023668639,1,137,10,70,0,2766,1564,1200.6253925906,0.00760137457044674
878186,Extreme_Capitalism,4,200,TRUE,3,"1,3,4",0.408052607291186,0.368620037807183,1,169,8,89,0,2276,1083.5,936.701126293761,0.00842071197411003
878187,Extreme_Capitalism,4,139,FALSE,1,4,0.75,1,4,77,14,91,0,1721,430.25,860.5,0.00659770114942529
878188,Extreme_Capitalism,4,153,FALSE,1,4,0.75,1,3,94,10,49,0,4939,1234.75,2469.5,0.0116023391812866
878189,Extreme_Capitalism,4,200,TRUE,2,"1,4",0.555096051227321,0.648760330578512,2,78,15,115,0,2487,937,1131.22558905522,0.0109078014184397
878190,Extreme_Capitalism,4,200,TRUE,4,"1,2,3,4",0.151869918699187,0.262755102040816,0,,10,90,1182,2348,1537.5,552.305772798607,0.011195652173913
878191,Extreme_Capitalism,4,90,FALSE,1,4,0.75,1,3,53,8,36,0,1808,452,904,0.00906172839506173
878192,Extreme_Capitalism,4,134,FALSE,1,2,0.75,1,4,102,5,52,0,3532,883,1766,0.0136719576719577
878193,Extreme_Capitalism,4,200,TRUE,3,"1,2,4",0.313699073076094,0.357142857142857,1,86,4,109,0,1770,1159.75,816.284417344837,0.0120814814814815
878194,Extreme_Capitalism,4,200,TRUE,2,"2,4",0.557297605473204,0.53360768175583,2,98,15,138,0,2695,1096.25,1330.67260561467,0.0103968253968254
878195,Extreme_Capitalism,4,197,FALSE,1,1,0.75,1,3,67,10,93,0,1694,423.5,847,0.010281124497992
878196,Extreme_Capitalism,4,148,FALSE,1,2,0.75,1,3,96,12,47,0,4266,1066.5,2133,0.0145901639344262
878197,Extreme_Capitalism,4,167,FALSE,1,1,0.75,1,3,133,8,68,0,2748,687,1374,0.0103904761904762
878198,Extreme_Capitalism,4,200,TRUE,2,"1,2",0.563912009512485,0.5648,3,87,4,118,0,2640,1051.25,1290.77738204541,0.00900392156862745
878199,Extreme_Capitalism,4,135,FALSE,1,3,0.75,1,5,108,8,72,0,1534,383.5,767,0.0126984126984127
878200,Extreme_Capitalism,4,145,FALSE,1,2,0.75,1,3,52,14,97,0,2043,510.75,1021.5,0.00744144144144144
878201,Extreme_Capitalism,4,170,FALSE,1,3,0.75,1,3,100,14,103,0,1669,417.25,834.5,0.00877477477477478
878202,Extreme_Capitalism,4,142,FALSE,1,4,0.75,1,3,58,10,89,0,1550,387.5,775,0.0120283687943262
878203,Extreme_Capitalism,4,144,FALSE,1,1,0.75,1,3,97,15,54,0,1507,376.75,753.5,0.0120860215053763
878204,Extreme_Capitalism,4,138,FALSE,1,1,0.715051258154706,1,3,74,14,75,0,1996,536.5,975.565989567082,0.00671666666666667
878205,Extreme_Capitalism,4,199,FALSE,1,2,0.75,1,3,190,18,120,0,3129,782.25,1564.5,0.00867961165048544
878206,Extreme_Capitalism,4,135,FALSE,1,3,0.75,1,3,91,18,56,0,1407,351.75,703.5,0.00818439716312057
878207,Extreme_Capitalism,4,92,FALSE,1,1,0.75,1,3,59,8,38,0,3128,782,1564,0.00985416666666667
878208,Extreme_Capitalism,4,149,FALSE,1,2,0.75,1,3,128,8,80,0,1783,445.75,891.5,0.0118888888888889
878209,Extreme_Capitalism,4,200,TRUE,2,"3,4",0.610223394353087,0.691609977324263,2,104,11,122,0,2322,805.75,1096.44163091338,0.0132037037037037
878210,Extreme_Capitalism,4,200,TRUE,3,"1,3,4",0.294336722629463,0.346153846153846,1,89,6,136,0,1582,1057.25,721.586850859502,0.00745454545454546
878211,Extreme_Capitalism,4,200,TRUE,4,"1,2,3,4",0.105717574827322,0.308673469387755,0,,16,83,1238,2150,1628.75,379.948571081228,0.0103555555555556
878212,Extreme_Capitalism,4,200,TRUE,4,"1,2,3,4",0.0474921630094043,0.25765306122449,0,,14,132,1030,1312,1196.25,121.51371664686,0.00793827160493827
878213,Extreme_Capitalism,4,200,TRUE,3,"2,3,4",0.313516379919868,0.334319526627219,1,108,4,96,0,1655,1060.75,741.732824764641,0.00761904761904762
878214,Extreme_Capitalism,4,200,TRUE,2,"3,4",0.558786856388441,0.931122448979592,3,124,9,75,0,4210,1704.25,2073.85926475255,0.0137654320987654
878215,Extreme_Capitalism,4,200,TRUE,2,"1,4",0.561792576993946,0.53125,2,69,8,141,0,2369,949.75,1161.74592029984,0.010169014084507
878216,Extreme_Capitalism,4,200,TRUE,2,"1,2",0.528467635402906,0.513888888888889,2,107,11,152,0,2108,946.25,1106.71236100443,0.00773737373737374
878217,Extreme_Capitalism,4,200,TRUE,3,"1,2,3",0.471222040370977,0.395408163265306,1,199,20,77,0,4585,1833,1945.74630069459,0.00950641025641026
878218,Extreme_Capitalism,4,200,TRUE,2,"1,3",0.496693794506612,0.4609375,2,189,16,119,0,1655,737.25,774.96467661436,0.00819417475728155
878219,Extreme_Capitalism,4,110,FALSE,1,4,0.75,1,3,85,8,31,0,3304,826,1652,0.0153188405797101
878220,Extreme_Capitalism,4,200,TRUE,2,"1,4",0.552539258269295,0.555555555555556,2,154,12,94,0,1811,748.25,901.356893799565,0.0083015873015873
878221,Extreme_Capitalism,4,200,TRUE,2,"2,3",0.503782260456838,0.5,2,135,8,115,0,1711,842.75,973.346589521602,0.00888888888888889
878222,Extreme_Capitalism,4,167,FALSE,1,4,0.718213604577241,0.722222222222222,3,110,8,77,0,2946,786.5,1442.75049818047,0.00729113924050633
878223,Extreme_Capitalism,4,200,TRUE,4,"1,2,3,4",0.0787526427061311,0.262755102040816,0,,12,81,1010,1453,1182.5,200.573344855857,0.00894666666666667
878224,Extreme_Capitalism,4,200,TRUE,3,"2,3,4",0.335054151624549,0.365079365079365,1,200,6,79,0,2933,1731.25,1251.36948313971,0.00957222222222222
878225,Extreme_Capitalism,4,149,FALSE,1,2,0.75,1,3,91,12,79,0,1454,363.5,727,0.00951724137931035
878226,Extreme_Capitalism,4,168,FALSE,1,4,0.694720840243228,1,3,88,7,88,0,1609,452.25,776.908563903544,0.0111604938271605
878227,Extreme_Capitalism,4,194,FALSE,1,3,0.75,1,3,115,14,124,0,3052,763,1526,0.0133555555555556
878228,Extreme_Capitalism,4,200,TRUE,4,"1,2,3,4",0.0900000000000001,0.25765306122449,0,,10,83,1234,1806,1506.25,298.302279575601,0.0113081761006289
878229,Extreme_Capitalism,4,200,TRUE,2,"2,4",0.655999542019693,0.739644970414201,2,166,6,90,0,3546,1091.75,1681.31741500527,0.0119727891156463
878230,Extreme_Capitalism,4,200,TRUE,3,"2,3,4",0.384330590875094,0.440329218106996,1,168,15,60,0,2999,1671.25,1345.88171223675,0.0112087912087912
878231,Extreme_Capitalism,4,200,TRUE,4,"1,2,3,4",0.20013698630137,0.283163265306122,0,,8,96,1274,3147,1825,889.535084561967,0.00792063492063492
878232,Extreme_Capitalism,4,125,FALSE,1,1,0.75,1,3,85,8,31,0,3737,934.25,1868.5,0.00968553459119497
878233,Extreme_Capitalism,4,133,FALSE,1,1,0.75,1,3,103,10,72,0,3754,938.5,1877,0.0127384615384615
